HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV
JK88978,OTM4988,PO2867254,A-2018-KI215,5,,3,279054.7,2018-08-04 00:00:00.0,2018-08-11 00:00:00.0,1,1,41.82953596,-87.67267101,1184.50,0
MB26629,IIO4719,WS4501594,A-2018-JZ174,5,,3,180931.1,2018-08-04 00:00:00.0,2018-08-12 00:00:00.0,0,1,41.88199,-87.62509838,1790.00,0
GC12034,LUV2527,OU1740398,A-2018-XJ290,1,,3,119353.4,2018-08-05 00:00:00.0,2018-08-14 00:00:00.0,1,1,41.90914771,-87.66779606,1630.00,0
LI96265,BDP9984,NS5037260,A-2018-GU639,3,,3,142857.4,2018-08-09 00:00:00.0,2018-08-14 00:00:00.0,0,2,41.83105838,-87.61678193,1170.00,0
HH88783,DVN1241,VR2115147,A-2018-VZ635,3,,3,46993.7,2018-08-18 00:00:00.0,2018-08-25 00:00:00.0,1,1,41.87457106,-87.63501396,15440.00,0
KI80872,KSB2295,OS0903228,A-2018-IU641,4,,3,158505.7,2018-08-19 00:00:00.0,2018-08-22 00:00:00.0,0,1,41.90372828,-87.63556801,1120.00,0
DM94144,IWN2922,ZV7465834,A-2018-WM752,5,,3,129622.7,2018-08-19 00:00:00.0,2018-08-31 00:00:00.0,0,1,41.9400969,-87.64454837,2280.00,0
EG28718,EZE6725,ZS5355299,A-2018-YX237,3,,3,229155.5,2018-08-19 00:00:00.0,2018-08-24 00:00:00.0,0,1,41.88327121,-87.64507535,1590.00,0
IA59125,QRG2235,RX5692500,A-2018-MS943,3,,3,215608.0,2018-08-20 00:00:00.0,2018-08-30 00:00:00.0,1,1,41.68539921,-87.61124747,18457.50,0
JD60894,EEG9757,VP6157542,A-2018-SX188,2,,3,146703.4,2018-08-21 00:00:00.0,2018-08-23 00:00:00.0,1,4,41.89127568,-87.64923605,1030.00,0
LG53243,CYC8980,YY2496925,A-2018-QI983,1,,3,198974.1,2018-08-22 00:00:00.0,2018-08-26 00:00:00.0,1,1,41.91516536,-87.62773146,1510.00,0
DD02437,LVI7069,SS3351098,A-2018-FR994,4,,3,124611.6,2018-08-23 00:00:00.0,2018-08-28 00:00:00.0,1,1,41.8229746,-87.6903884,2104.50,0
IH49805,VVR6423,UR4864804,A-2018-FI481,3,,3,226154.5,2018-08-26 00:00:00.0,2018-08-31 00:00:00.0,0,1,41.96356191,-87.73139688,1909.00,0
HI45009,SNZ2467,PZ8927119,A-2018-DS775,2,,3,112831.5,2018-08-28 00:00:00.0,2018-08-30 00:00:00.0,0,1,41.74619502,-87.55130797,1350.00,0
LG09201,QBS4278,SQ9699294,A-2018-UW470,3,,3,354487.7,2018-08-30 00:00:00.0,2018-09-01 00:00:00.0,1,1,41.99773384,-87.69605085,2081.50,0
IF10022,RLN9289,SN2755183,A-2018-ND612,2,,3,90831.9,2018-08-31 00:00:00.0,2018-09-03 00:00:00.0,0,5,41.67045106,-87.64151563,1090.00,0
MJ53146,SRX4890,UQ1875576,A-2018-BU993,3,,3,258722.4,2018-09-04 00:00:00.0,2018-09-17 00:00:00.0,0,1,41.67118511,-87.5441186,2630.00,0
HH16434,MLI1063,YO8529075,A-2018-GN321,4,,3,593427.4,2018-09-05 00:00:00.0,2018-09-14 00:00:00.0,0,1,41.87741284,-87.6766909,2990.00,0
CK11297,HIR9014,RR5447110,A-2018-QW132,4,,3,69640.2,2018-09-05 00:00:00.0,2018-09-11 00:00:00.0,0,1,41.89275285,-87.76070937,1020.00,0
IA84937,GOI5990,VX9581002,A-2018-TW714,5,,3,298429.9,2018-09-08 00:00:00.0,2018-09-13 00:00:00.0,1,1,41.98324207,-87.69665302,16680.00,0
AI12636,SXU4847,SQ2144241,A-2018-LS964,4,,3,209783.2,2018-09-08 00:00:00.0,2018-09-22 00:00:00.0,0,2,42.00239221,-87.66549591,1530.00,0
CH27089,LDI8870,VR2367555,A-2018-OO594,1,,3,48674.1,2018-09-09 00:00:00.0,2018-09-10 00:00:00.0,0,1,41.93184668,-87.71224885,1110.00,0
BC81640,WAU8340,ZU0377459,A-2018-NH957,4,,3,113022.1,2018-09-11 00:00:00.0,2018-09-22 00:00:00.0,1,1,41.83359679,-87.72413311,1780.00,0
BJ98389,RXS3112,NR0218714,A-2018-TG295,5,,3,222050.3,2018-09-11 00:00:00.0,2018-09-23 00:00:00.0,1,1,41.88585584,-87.76313103,1150.00,0
IH21570,DSX7698,PV4232116,A-2018-MR903,3,,3,215108.2,2018-09-13 00:00:00.0,2018-09-25 00:00:00.0,1,4,41.77780768,-87.76867153,1180.00,0
AL26048,GCU7030,XO5492924,A-2018-FD735,1,,3,66583.4,2018-09-14 00:00:00.0,2018-09-25 00:00:00.0,1,1,41.89089442,-87.62019212,2090.00,0
LA00572,ODD3044,YS0383442,A-2018-YW305,3,,3,155926.9,2018-09-18 00:00:00.0,2018-09-28 00:00:00.0,0,1,41.7567361,-87.59307096,2470.00,0
KM81383,MBZ3956,VY9552701,A-2018-DP221,5,,3,257087.9,2018-09-19 00:00:00.0,2018-09-19 00:00:00.0,0,1,41.78884436,-87.64272663,2770.00,0
AC44006,SWV5314,QU5462700,A-2018-TY216,4,,3,112332.7,2018-09-20 00:00:00.0,2018-09-22 00:00:00.0,0,1,41.87385159,-87.70116353,2070.00,0
LB01086,NOX9767,TZ6356064,A-2018-XA246,3,,3,173820.1,2018-09-20 00:00:00.0,2018-09-29 00:00:00.0,0,1,41.87626181,-87.68146423,1610.00,0
KJ37975,PQW5430,NW3871701,A-2018-CL702,2,,3,183947.6,2018-09-21 00:00:00.0,2018-09-22 00:00:00.0,0,4,42.01218799,-87.69937653,1110.00,0
GD70310,VEC1521,RT6638674,A-2018-BR337,4,,3,336005.4,2018-09-21 00:00:00.0,2018-10-01 00:00:00.0,0,2,41.78309273,-87.72303138,1740.00,0
DM20816,IWM7447,ON0945054,A-2018-MF516,5,,3,284028.3,2018-09-22 00:00:00.0,2018-10-01 00:00:00.0,0,2,41.90241961,-87.7252187,3151.00,0
CM42596,MJJ8103,RS1645804,A-2018-NQ221,3,,3,208598.9,2018-09-23 00:00:00.0,2018-10-02 00:00:00.0,0,1,41.89872516,-87.66519104,2800.00,0
JB95524,ZFU4554,QX2714137,A-2018-HN137,2,,3,289034.6,2018-09-26 00:00:00.0,2018-09-26 00:00:00.0,1,2,41.75889574,-87.5840765,1350.00,0
IG58533,CKM9063,TP7659286,A-2018-QG425,5,,3,88937.7,2018-09-28 00:00:00.0,2018-10-06 00:00:00.0,0,1,41.77139325,-87.65443268,2160.00,0
HA14850,QAO5663,XV0936944,A-2018-XV535,4,,3,146983.7,2018-09-29 00:00:00.0,2018-10-02 00:00:00.0,0,2,41.83762234,-87.66588718,2620.00,0
GL12824,KAS4977,UP9163004,A-2018-UC548,1,,3,79124.3,2018-09-30 00:00:00.0,2018-10-14 00:00:00.0,0,1,41.91696685,-87.73335306,2070.00,0
MF26358,URL8316,NR7986744,A-2018-MK237,2,,3,47333.9,2018-10-01 00:00:00.0,2018-10-01 00:00:00.0,0,1,41.70344854,-87.68138191,1350.00,0
AL79903,HBC9992,YR2272898,A-2018-ZR964,1,,3,78368.1,2018-10-02 00:00:00.0,2018-10-16 00:00:00.0,0,4,41.87694972,-87.72779728,2967.00,0
IF54402,NBP6424,US4417433,A-2018-FV162,1,,3,84117.4,2018-10-03 00:00:00.0,2018-10-13 00:00:00.0,0,1,41.95555328,-87.72291058,2940.00,0
ED76226,UJP6030,OY9558948,A-2018-CT744,5,,3,257546.5,2018-10-06 00:00:00.0,2018-10-10 00:00:00.0,0,1,41.87677249,-87.64778829,2320.00,0
EG26655,VPR6364,ZV2130285,A-2018-AU444,5,,3,404573.3,2018-10-07 00:00:00.0,2018-10-19 00:00:00.0,1,2,41.95244911,-87.84160694,2540.00,0
IA53125,GPY6080,YY1590110,A-2018-HK543,1,,3,98440.5,2018-10-08 00:00:00.0,2018-10-15 00:00:00.0,0,1,41.89674551,-87.63702944,3346.50,0
FA97534,EHL9301,OS6708536,A-2018-PV577,1,,3,94043.6,2018-10-13 00:00:00.0,2018-10-25 00:00:00.0,0,1,41.81360176,-87.704338,2810.00,0
MK60550,DMT3945,VO8682862,A-2018-DK357,4,,3,78202.4,2018-10-15 00:00:00.0,2018-10-24 00:00:00.0,0,2,41.81270755,-87.59112788,2748.50,0
AG26353,CRL1014,ST4135070,A-2018-GV174,5,,3,218346.9,2018-10-16 00:00:00.0,2018-10-25 00:00:00.0,0,1,41.86920049,-87.68867452,1260.00,0
LE30855,MYN7190,SW3738500,A-2018-EB281,2,,3,169300.8,2018-10-18 00:00:00.0,2018-10-24 00:00:00.0,0,1,41.95259946,-87.65434119,14220.00,0
CK16686,EMS7262,SS3958117,A-2018-RI936,5,,3,95327.6,2018-10-23 00:00:00.0,2018-10-28 00:00:00.0,0,1,41.90986357,-87.7363803,13090.00,0
MJ26546,FLU2154,WY5696231,A-2018-LD311,3,,3,372991.7,2018-10-24 00:00:00.0,2018-11-03 00:00:00.0,1,2,41.89927701,-87.70261578,1630.00,0
AM70758,MDG3730,UN3434364,A-2018-OT466,1,,3,237346.5,2018-11-02 00:00:00.0,2018-11-07 00:00:00.0,0,6,41.80953478,-87.59245022,1680.00,0
KL59187,YZO7747,NU7781647,A-2018-BE395,3,,3,43933.7,2018-11-03 00:00:00.0,2018-11-05 00:00:00.0,0,1,41.78061287,-87.70816142,2710.00,0
HG89929,JPW9898,OP3878997,A-2018-MD131,1,,3,54666.0,2018-11-04 00:00:00.0,2018-11-06 00:00:00.0,1,1,41.76961386,-87.58380275,17360.00,0
ME37855,NCL2868,VT9807337,A-2018-CK215,5,,3,207764.4,2018-11-04 00:00:00.0,2018-11-13 00:00:00.0,0,1,41.95222752,-87.72742482,1320.00,0
ID90189,FZS7049,OW3556133,A-2018-EQ135,4,,3,188369.1,2018-11-06 00:00:00.0,2018-11-07 00:00:00.0,0,2,41.86856093,-87.74469001,1000.00,0
IE90240,YSQ1523,SZ2214104,A-2018-HD175,4,,3,146934.5,2018-11-06 00:00:00.0,2018-11-06 00:00:00.0,1,1,41.96803936,-87.74028389,1020.00,0
CB97603,ROI9482,UW5355517,A-2018-OB490,3,,3,225648.9,2018-11-13 00:00:00.0,2018-11-22 00:00:00.0,0,1,41.78033444,-87.6164031,2370.00,0
MA83496,NHY1080,XW4591954,A-2018-BQ215,4,,3,229887.0,2018-11-13 00:00:00.0,2018-11-25 00:00:00.0,1,5,41.95358351,-87.74312523,1330.00,0
DA64172,IOH4792,UR5697758,A-2018-HC393,2,,3,108406.4,2018-11-15 00:00:00.0,2018-11-18 00:00:00.0,0,1,41.70945377,-87.6904949,2750.00,0
KB19682,CYY6371,PS6579902,A-2018-PF912,1,,3,510425.5,2018-11-16 00:00:00.0,2018-11-23 00:00:00.0,1,1,41.88323592,-87.63549044,1667.50,0
DI66590,WWB3997,OY5143141,A-2018-NS395,4,,3,200517.7,2018-11-21 00:00:00.0,2018-11-29 00:00:00.0,1,1,41.89570453,-87.70221852,2020.00,0
LA31242,SLY7362,NS3595942,A-2018-AR610,5,,3,191420.6,2018-11-25 00:00:00.0,2018-12-04 00:00:00.0,0,1,41.88005568,-87.76983832,2265.50,0
BD67160,SAD8006,YS2739165,A-2018-CE386,3,,3,223253.6,2018-11-26 00:00:00.0,2018-11-30 00:00:00.0,0,1,41.89078197,-87.63125181,1890.00,0
IE30547,TJC5486,XP1609363,A-2018-YZ526,4,,3,51278.6,2018-11-27 00:00:00.0,2018-12-08 00:00:00.0,1,1,41.9062753,-87.75820516,2170.00,0
AF63724,BWX6731,SQ9493725,A-2018-US500,1,,3,234182.9,2018-11-28 00:00:00.0,2018-12-06 00:00:00.0,0,1,41.88222375,-87.75809921,1330.00,0
EE17803,MJA6110,YN4319724,A-2018-RJ604,1,,3,149676.5,2018-11-28 00:00:00.0,2018-12-12 00:00:00.0,0,4,41.70736526,-87.61757384,1730.00,0
BM87212,AXG8813,QP7416128,A-2018-BP296,5,,3,133620.4,2018-11-29 00:00:00.0,2018-12-13 00:00:00.0,1,2,41.92625049,-87.72376752,3001.50,0
BM18312,AFF3821,TQ6819790,A-2018-HF148,1,,2,203821.9,2018-12-04 00:00:00.0,2018-12-07 00:00:00.0,1,1,41.90290483,-87.69673176,1970.00,0
BJ94866,ZBB7596,OP0379234,A-2018-AZ672,1,,2,86950.2,2018-12-05 00:00:00.0,2018-12-09 00:00:00.0,0,1,41.97105686,-87.76983771,2320.00,0
EE21398,XSN6302,UY5307204,A-2018-HT234,2,,2,307061.4,2018-12-05 00:00:00.0,2018-12-18 00:00:00.0,0,3,42.01864441,-87.69033068,2587.50,0
CJ75179,JGL7271,XO0903670,A-2018-IX762,5,,2,50221.6,2018-12-07 00:00:00.0,2018-12-10 00:00:00.0,1,1,41.89506294,-87.7530869,2950.00,0
EK99836,QDE3509,ZR5008178,A-2018-TN610,5,,2,105805.5,2018-12-07 00:00:00.0,2018-12-12 00:00:00.0,0,1,41.99349103,-87.68989167,2070.00,0
CE29138,PSF2651,VQ1102124,A-2018-LH656,3,,2,68487.0,2018-12-13 00:00:00.0,2018-12-13 00:00:00.0,0,1,41.89640443,-87.63996177,2130.00,0
KJ99727,MDE6706,RQ6230412,A-2018-AC526,2,,2,281332.9,2018-12-14 00:00:00.0,2018-12-19 00:00:00.0,1,1,41.9383457,-87.71230667,2470.00,0
AK19065,KAX4571,QO2915760,A-2018-AN861,3,,2,410733.3,2018-12-22 00:00:00.0,2019-01-01 00:00:00.0,0,2,41.75034044,-87.6731969,1480.00,0
JF85130,OQC9549,RP1408170,A-2018-CQ979,4,,2,76673.1,2018-12-24 00:00:00.0,2018-12-29 00:00:00.0,0,1,41.75176155,-87.55304319,1430.00,0
GC61115,BYK3229,OV7082856,A-2018-YZ437,4,,2,246760.8,2018-12-27 00:00:00.0,2019-01-03 00:00:00.0,0,1,42.01943672,-87.69002764,2334.50,0
ED20835,RRU5273,OS8282347,A-2018-MV533,2,,2,233122.6,2018-12-28 00:00:00.0,2019-01-09 00:00:00.0,0,1,41.77076231,-87.64461748,1670.00,0
EL19015,INJ6643,XR3409655,A-2018-TT508,1,,2,167827.0,2018-12-30 00:00:00.0,2019-01-06 00:00:00.0,0,1,41.95042134,-87.68850982,2540.00,0
CC79221,SBZ6703,QT8519144,A-2016-CZ506,1,,1,213476.0,2016-01-05 00:00:00.0,2016-01-11 00:00:00.0,0,2,41.76414648,-87.57948196,40135.00,1
HB16909,SRU2950,OY6516260,A-2016-CA740,1,,1,59498.7,2016-01-06 00:00:00.0,2016-01-08 00:00:00.0,1,1,42.00642207,-87.67812041,20310.00,1
AF28736,UQM2512,RR8595908,A-2016-ZG694,1,,1,83968.6,2016-01-07 00:00:00.0,2016-01-11 00:00:00.0,0,2,41.73660156,-87.6049681,25730.00,1
AK31451,XHP1162,UU6872926,A-2016-GZ519,5,,1,259567.0,2016-01-08 00:00:00.0,2016-01-11 00:00:00.0,1,1,41.98978644,-87.74869423,20769.00,1
LK14209,JDC8664,US7928033,A-2016-NI814,1,,1,172955.9,2016-01-11 00:00:00.0,2016-01-18 00:00:00.0,1,1,41.86625418,-87.66652414,13820.00,1
HM61413,WPQ8231,NY2006886,A-2016-ZD525,5,,1,141209.2,2016-01-18 00:00:00.0,2016-02-01 00:00:00.0,1,1,41.91573795,-87.70026226,26300.00,1
BM24240,TIR1328,UX8041292,A-2016-YK373,1,,1,151474.3,2016-01-21 00:00:00.0,2016-01-27 00:00:00.0,1,1,41.88036512,-87.7633382,16760.00,1
EL53429,CKQ3545,OZ4183317,A-2016-AM796,3,,1,247487.7,2016-01-22 00:00:00.0,2016-01-23 00:00:00.0,0,1,41.70773676,-87.59428861,30340.00,1
MD72817,ZSL9841,VN1878483,A-2016-BP704,4,,1,176372.9,2016-01-23 00:00:00.0,2016-01-31 00:00:00.0,1,2,41.76915305,-87.66378819,36010.00,1
HC48892,NCM6666,WV0877077,A-2016-YI912,2,,1,144651.1,2016-01-24 00:00:00.0,2016-01-28 00:00:00.0,1,1,41.93696044,-87.74666652,32730.00,1
GD08394,IUK1664,NX3788470,A-2016-EF835,4,,1,35458.2,2016-02-05 00:00:00.0,2016-02-17 00:00:00.0,1,1,41.75847858,-87.74152601,30540.00,1
IF34349,BXG1088,RZ8343068,A-2016-IN674,5,,1,140259.4,2016-02-08 00:00:00.0,2016-02-21 00:00:00.0,0,1,41.85584468,-87.68341968,29083.50,1
CB94252,FSJ6811,SR9357754,A-2016-QL201,5,,1,83243.8,2016-02-23 00:00:00.0,2016-03-05 00:00:00.0,1,1,41.88401218,-87.70143648,36350.00,1
FC50805,OCN5353,VV5272504,A-2016-WJ712,5,,1,113992.9,2016-02-23 00:00:00.0,2016-03-07 00:00:00.0,1,1,41.73682263,-87.58578342,28658.00,1
DC05303,JAZ9619,OO3282802,A-2016-EX586,1,,1,173970.0,2016-02-26 00:00:00.0,2016-03-09 00:00:00.0,0,1,41.87795561,-87.77443116,17951.50,1
LI40709,QAO6318,UP3563314,A-2016-SE974,5,,1,140775.2,2016-02-26 00:00:00.0,2016-02-28 00:00:00.0,1,5,41.7933845,-87.71832373,34971.50,1
AJ23387,UVF5433,QW7285618,A-2016-QK809,4,,1,44897.9,2016-02-27 00:00:00.0,2016-03-12 00:00:00.0,0,1,41.83867641,-87.72067486,2440.00,1
CK17841,DAU3108,PW7767249,A-2016-YU185,4,,1,178747.8,2016-02-27 00:00:00.0,2016-03-01 00:00:00.0,0,5,41.89285372,-87.64993049,2150.50,1
MK83768,HRN8373,UR0452238,A-2016-JJ651,4,,1,346425.5,2016-02-29 00:00:00.0,2016-03-09 00:00:00.0,0,1,41.77965209,-87.65942423,24713.50,1
FC55776,KRD3459,RN8821249,A-2016-IK141,3,,1,274810.1,2016-02-29 00:00:00.0,2016-03-03 00:00:00.0,1,2,41.92486304,-87.71225701,25140.00,1
CC87621,YNS5148,OY3479747,A-2016-WV626,3,,1,31587.5,2016-03-01 00:00:00.0,2016-03-09 00:00:00.0,1,1,42.00439025,-87.66301635,34950.00,1
JD56134,KGD9228,WU9725438,A-2016-LW894,5,,1,40863.5,2016-03-05 00:00:00.0,2016-03-12 00:00:00.0,1,1,41.82296894,-87.6773794,18570.00,1
JC05820,LXQ2749,YP5687574,A-2016-HR431,5,,1,540320.6,2016-03-07 00:00:00.0,2016-03-19 00:00:00.0,1,3,41.93729858,-87.63415188,27002.00,1
AH92959,NFD1636,YO3723732,A-2016-RS180,1,,1,232866.4,2016-03-09 00:00:00.0,2016-03-21 00:00:00.0,1,5,41.94677411,-87.67345655,19750.00,1
LC42483,BCQ4934,WR5363189,A-2016-GW948,3,,1,114269.4,2016-03-11 00:00:00.0,2016-03-25 00:00:00.0,1,1,41.85868668,-87.73458705,35830.00,1
IL08680,PFL9165,WQ0036971,A-2016-DZ306,2,,1,168168.5,2016-03-22 00:00:00.0,2016-04-02 00:00:00.0,0,4,41.99759056,-87.66063912,2553.00,1
ME66936,OQJ9610,NP2891800,A-2016-WL775,2,,1,199029.6,2016-03-26 00:00:00.0,2016-03-27 00:00:00.0,1,1,41.87459003,-87.63370419,24900.00,1
LI11140,URL1987,QZ9987687,A-2016-DF370,3,,1,226719.9,2016-03-28 00:00:00.0,2016-04-08 00:00:00.0,1,1,41.88670169,-87.64288024,25030.00,1
AD55062,KYU6062,SR4664910,A-2016-CW534,1,,1,383898.7,2016-03-29 00:00:00.0,2016-04-06 00:00:00.0,0,1,41.710281,-87.6729626,29010.00,1
BD48069,HYR7825,ZP3793824,A-2016-XC470,5,,1,185569.9,2016-03-30 00:00:00.0,2016-04-03 00:00:00.0,1,1,41.8845142,-87.66704209,20720.00,1
LF65360,QPT5879,XP8372056,A-2016-MD352,2,,1,115894.6,2016-04-01 00:00:00.0,2016-04-07 00:00:00.0,0,1,41.90951624,-87.7632098,23420.00,1
KC10187,IXD2010,SX6235625,A-2016-WE785,5,,1,340733.3,2016-04-04 00:00:00.0,2016-04-08 00:00:00.0,0,1,41.79867203,-87.74359878,27670.00,1
JK30367,LIQ5219,WO3415149,A-2016-DN476,5,,1,150226.5,2016-04-06 00:00:00.0,2016-04-15 00:00:00.0,1,2,41.97450652,-87.81216064,20080.00,1
FB28684,GHI9869,NP4752687,A-2016-SO646,1,,1,119953.7,2016-04-14 00:00:00.0,2016-04-24 00:00:00.0,1,1,41.8366502,-87.6558393,29960.00,1
KJ70558,NFG6471,UR3521773,A-2016-BT126,3,,1,158250.2,2016-04-15 00:00:00.0,2016-04-28 00:00:00.0,0,2,41.87618617,-87.67667397,2900.00,1
AL88831,DHX5580,SU1573080,A-2016-LD784,3,,1,231549.7,2016-04-17 00:00:00.0,2016-04-17 00:00:00.0,0,1,41.80787826,-87.7142872,19100.00,1
AF31582,LYX9130,ZV3478993,A-2016-LG319,5,,1,50292.6,2016-04-18 00:00:00.0,2016-04-24 00:00:00.0,0,4,41.90156514,-87.6672981,34390.00,1
JC73953,PKX3242,PS8987688,A-2016-AV424,1,,1,83893.0,2016-04-19 00:00:00.0,2016-04-19 00:00:00.0,1,1,41.87573461,-87.62943912,37800.00,1
KB79068,TUH8843,OQ0368522,A-2016-IB231,5,,1,256223.8,2016-04-21 00:00:00.0,2016-05-03 00:00:00.0,1,1,41.87682693,-87.75040277,28382.00,1
KC07548,PJI1900,WV7113590,A-2016-BH121,3,,1,75241.2,2016-04-26 00:00:00.0,2016-04-26 00:00:00.0,1,1,41.95424408,-87.66429422,26480.00,1
BA95213,XWX7008,VP6479927,A-2016-XT283,3,,1,241219.8,2016-04-27 00:00:00.0,2016-05-05 00:00:00.0,1,3,41.86730472,-87.64397388,27310.00,1
CL90843,GKY8460,YT7950892,A-2016-HA274,3,,1,60390.6,2016-04-28 00:00:00.0,2016-05-02 00:00:00.0,0,1,41.80094198,-87.58763679,33522.50,1
DB62187,NFI8139,NW6421633,A-2016-RB462,5,,1,114749.6,2016-05-02 00:00:00.0,2016-05-06 00:00:00.0,1,1,41.7632585,-87.57638437,27240.00,1
BM56242,WCM8311,ST4656167,A-2016-FM406,1,,1,516268.3,2016-05-03 00:00:00.0,2016-05-14 00:00:00.0,0,1,41.85279995,-87.62061156,18135.50,1
CB56467,PAD2535,OW9518897,A-2016-JL142,5,,1,54281.9,2016-05-03 00:00:00.0,2016-05-06 00:00:00.0,0,1,41.96969326,-87.68879319,42872.00,1
LK41983,YMS5429,RN2192107,A-2016-FX902,3,,1,374189.9,2016-05-07 00:00:00.0,2016-05-15 00:00:00.0,1,1,41.76139481,-87.64931423,36440.00,1
GK83874,OIZ2447,TV4726883,A-2016-KT345,1,,1,77063.6,2016-05-08 00:00:00.0,2016-05-10 00:00:00.0,0,1,41.98291879,-87.7644046,39997.00,1
MD12858,IVL7728,TU1674110,A-2016-JU208,5,,1,49732.6,2016-05-10 00:00:00.0,2016-05-24 00:00:00.0,1,1,41.81715064,-87.70447558,33465.00,1
HD73002,PIG2550,ZU1953578,A-2016-RJ600,3,,1,144713.2,2016-05-13 00:00:00.0,2016-05-25 00:00:00.0,1,1,41.90976453,-87.7433763,32560.00,1
LB17708,YYL6245,WT2881540,A-2016-ZV935,5,,1,207329.5,2016-05-13 00:00:00.0,2016-05-20 00:00:00.0,1,1,41.76486997,-87.65902415,41850.00,1
LC21008,UFP5437,UO1603964,A-2016-ME143,5,,1,141307.8,2016-05-14 00:00:00.0,2016-05-16 00:00:00.0,1,1,41.96893861,-87.74793505,25160.00,1
GJ56339,RZS4559,YU9655392,A-2016-OE390,2,,1,94018.6,2016-05-17 00:00:00.0,2016-05-22 00:00:00.0,1,3,41.77263463,-87.62527215,33490.00,1
FA23976,XTW5750,PS5337120,A-2016-JP430,5,,1,115432.6,2016-05-18 00:00:00.0,2016-06-01 00:00:00.0,1,1,41.93918261,-87.72876044,20970.00,1
HM74014,WGN9464,UQ2986376,A-2016-YH600,3,,1,273889.2,2016-05-21 00:00:00.0,2016-05-25 00:00:00.0,0,1,41.8225154,-87.70431578,23760.00,1
LB15088,DIK7889,VV5719440,A-2016-RD525,1,,1,90015.2,2016-05-23 00:00:00.0,2016-06-05 00:00:00.0,1,4,41.89129618,-87.67677604,15270.00,1
IJ12612,VAQ3211,RT2089043,A-2016-FA392,1,,1,70340.3,2016-05-27 00:00:00.0,2016-06-03 00:00:00.0,1,2,41.93127854,-87.75737779,33330.00,1
IK65751,WQU9661,PZ4091803,A-2016-ZL604,1,,1,175019.0,2016-06-01 00:00:00.0,2016-06-13 00:00:00.0,0,1,41.94003224,-87.63949853,33752.50,1
GF15639,QUI3478,YZ2375709,A-2016-SE143,2,,1,21748.3,2016-06-10 00:00:00.0,2016-06-23 00:00:00.0,0,5,41.73648943,-87.73964039,2162.00,1
KM57786,GST3453,TY0393497,A-2016-LV483,2,,1,290003.5,2016-06-14 00:00:00.0,2016-06-16 00:00:00.0,0,1,41.79291088,-87.74207734,2710.00,1
HI51138,QIP5715,RQ3354849,A-2016-GZ254,1,,1,159869.1,2016-06-16 00:00:00.0,2016-06-28 00:00:00.0,1,1,41.8917892,-87.62782911,36810.00,1
AA54046,NOJ3389,SV5245844,A-2016-FB588,5,,1,73848.0,2016-06-16 00:00:00.0,2016-06-27 00:00:00.0,1,1,41.81523427,-87.74350719,25750.00,1
EI65114,OKV7897,XY9871873,A-2016-PY639,2,,1,276095.7,2016-06-16 00:00:00.0,2016-06-17 00:00:00.0,0,4,41.89247371,-87.6369618,2840.00,1
LE11388,SMO5933,QP6888655,A-2016-VC209,3,,1,211068.3,2016-06-25 00:00:00.0,2016-07-03 00:00:00.0,1,2,41.78656968,-87.60590062,33000.00,1
GJ37768,WPM8879,RS0332369,A-2016-TF772,1,,1,123282.5,2016-06-25 00:00:00.0,2016-06-28 00:00:00.0,0,1,41.76585804,-87.59598843,42021.00,1
HA84130,TEK9514,OS2660658,A-2016-SW728,5,,1,189527.8,2016-06-28 00:00:00.0,2016-07-03 00:00:00.0,1,3,41.87907221,-87.76467523,20570.00,1
MF66043,JGT6422,NX1324598,A-2016-IB448,3,,1,160710.5,2016-06-29 00:00:00.0,2016-06-29 00:00:00.0,0,1,41.86309346,-87.6274658,21830.00,1
GF93213,FCU7787,RW2637736,A-2016-JZ408,5,,1,123301.0,2016-07-02 00:00:00.0,2016-07-12 00:00:00.0,0,1,41.85815867,-87.70679925,21190.00,1
BH63677,MNG4882,YY4764753,A-2016-MF411,1,,1,243194.9,2016-07-04 00:00:00.0,2016-07-07 00:00:00.0,1,3,41.93457199,-87.78566027,25210.00,1
DH95875,IZJ4955,RR9916733,A-2016-RF401,4,,1,156166.4,2016-07-07 00:00:00.0,2016-07-07 00:00:00.0,1,1,41.90061438,-87.6373528,17050.00,1
HC37825,VTM4170,ZW8182964,A-2016-AV350,5,,1,68988.4,2016-07-11 00:00:00.0,2016-07-16 00:00:00.0,1,1,41.75826841,-87.61845149,18670.00,1
JH24337,FNJ5617,NX4028598,A-2016-VN296,1,,1,361950.9,2016-07-11 00:00:00.0,2016-07-15 00:00:00.0,1,1,41.77516569,-87.59599977,23740.00,1
GF42714,NKZ8115,ST5381628,A-2016-RA233,1,,1,176864.1,2016-07-14 00:00:00.0,2016-07-25 00:00:00.0,0,2,41.90643022,-87.64830557,31020.00,1
CJ27664,ZXV9418,ZT3463628,A-2016-AB461,1,,1,56242.7,2016-07-15 00:00:00.0,2016-07-28 00:00:00.0,0,6,41.81905247,-87.7241127,32040.00,1
